ID,Name,Concepticon_ID,Concepticon_Gloss
1741_above,above,1741,ABOVE
98_all,all,98,ALL
587_theant,the ant,587,ANT
1886_thearmpit,the armpit,1886,ARMPIT
1292_bad,bad,1292,BAD
1927_thebamboo,the bamboo,1927,BAMBOO
932_thebarleytibetanorhighland,the barley (tibetan or highland),932,BARLEY
1422_tobealive,to be alive,1422,BE ALIVE
1251_thebelly,the belly,1251,BELLY
1485_belowunder,"below, under",1485,BELOW OR UNDER
1202_big,big,1202,BIG
937_thebird,the bird,937,BIRD
1403_tobite,to bite,1403,BITE
163_black,black,163,BLACK
946_theblood,the blood,946,BLOOD
175_toblowofwind,to blow (of wind),175,BLOW (OF WIND)
189_thebodyhairhairorfur,the body hair (hair or fur),189,HAIR (BODY)
1394_thebone,the bone,1394,BONE
1531_thebranch,the branch,1531,BRANCH
1402_thebreastfemale,the breast (female),1402,BREAST
1428_toburnintransitive,to burn [intransitive],1428,BURNING
1869_tobuy,to buy,1869,BUY
321_tochew,to chew,321,CHEW
1304_thechildyounghuman,the child (young human),1304,CHILD (YOUNG HUMAN)
1489_thecloud,the cloud,1489,CLOUD
1287_coldoftemperature,cold (of temperature),1287,COLD
1446_tocome,to come,1446,COME
1725_correctright,correct (right),1725,CORRECT (RIGHT)
1420_tocount,to count,1420,COUNT
1839_tocryweep,to cry (weep),1839,CRY
706_dark,dark,706,DARK
1357_thedaughter,the daughter,1357,DAUGHTER
1977_thedew,the dew,1977,DEW
1494_todie,to die,1494,DIE
1418_todig,to dig,1418,DIG
1230_dirty,dirty,1230,DIRTY
2009_thedog,the dog,2009,DOG
2374_thedream,the dream,2374,DREAM
1401_todrink,to drink,1401,DRINK
1398_dry,dry,1398,DRY
2_thedust,the dust,2,DUST
1247_theear,the ear,1247,EAR
672_early,early,672,EARLY
1228_theearthsoil,the earth (soil),1228,EARTH (SOIL)
2350_theearthworm,the earthworm,2350,EARTHWORM
1336_toeat,to eat,1336,EAT
744_theegg,the egg,744,EGG
1705_eight,eight,1705,EIGHT
1248_theeye,the eye,1248,EYE
1406_far,far,1406,FAR
1217_thefather,the father,1217,FATHER
1201_thefeather,the feather,1201,FEATHER
